x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0.000625,0.000625,0.000625,0.000625,0.0,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0012499999999999998,0.0,0.0,0.0014591781030895853,0.00036114120621162876,0.0,0.0,0.0,0.0,0.0,0.0014858538110111735,0.0,0.0017232240726601348,0.0004677268475210477,0.0004603368371252372,0.0009416108139351663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0012499999999999998,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0004677268475210477,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0006503354490151667,0.0,0.0,0.0,0.0,0.0,0.0006053268765133172,0.0,0.001747253854382398,0.0005988023952095808,0.0,0.0,0.0027572557364060344,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.000625,0.00032273680813296756,0.0012106537530266344,0.0,0.0,0.0004677268475210477,0.0,0.0,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006053268765133172,0.0,0.0005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0012238023952095807,0.000625,0.0004677268475210477,0.000625,0.0,0.0,0.0,0.002280209401467106,0.0,0.0004677268475210477,0.0,0.0,0.0,0.0004677268475210477,0.0,0.0,0.0,0.0,0.0,0.0008934773169016547,0.0,0.0,0.0012012012012012011,0.0042313363358836694,0.0012106537530266344,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0012761976047904189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035704137891469654,0.0,0.0012012012012012014,0.0,0.0,0.0023301288598266065,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.002779180832485838,0.0,0.000917876716301054,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0009244011976047905,0.0004677268475210477,0.0,0.0,0.0,0.0,0.0024006041970113827,0.0004677268475210477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012106537530266344,0.0,0.0009354536950420954,0.0023386342376052385,0.0006053268765133172,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004677268475210477,0.0,0.0,0.0009354536950420954,0.0,0.0,0.001218012330425642,0.0,0.0,0.000550400115969078,0.0018709073900841909,0.0006053268765133172,0.0004718425551941462,0.0024024024024024023,0.00349305283328657,0.0014830083560447285,0.0,0.0,0.0018750000000000004,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0005988023952095808,0.0,0.0,0.0,0.0,0.0,0.0005067969131875459,0.0,0.0,0.0,0.0,0.0015040150475567392,0.0,0.0,0.0,0.0,0.0,0.0018018018018018016,0.0006006006006006006,0.0,0.0009354536950420954,0.0006006006006006006,0.002981672470551037,0.0006053268765133172,0.0018750000000000004,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.0,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004677268475210477,0.0,0.005798647211804314,0.0,0.0,0.0,0.0008996996497579466,0.0,0.0,0.0009354536950420954,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.0012500000000000002,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005362212882309284,0.0004979750198647479,0.0005911480487751674,0.0,0.0006053268765133172,0.0,0.0,0.0,0.002687561358367851,0.0,0.0,0.0011454300129771127,0.002806361085126286,0.00036114120621162876,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.006162052174060351,0.0,0.0,0.00036114120621162876,0.0002994011976047904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012106537530266344,0.0006053268765133172,0.0,0.0004677268475210477,0.0027666556221661283,0.0008446834816057921,0.0,0.0004677268475210477,0.001403180542563143,0.000492871274205025,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.0006053268765133172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012069305159572552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006006006006006006,0.0017876229740636518,0.0011213120054876934,0.0,0.0004677268475210477,0.0019404780744661549,0.0,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0025247478194740645,0.0006006006006006006,0.0018159806295399517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009701613680360337,0.0,0.0,0.001403180542563143,0.0,0.0,0.0016134871892480168,0.0,0.0,0.002806361085126286,0.0006053268765133172,0.0007429269055055867,0.0020176516034757707,0.0,0.0018709073900841909,0.0,0.0,0.0,0.0,0.0,0.0
