0.025641, -0.636793
0.038462, -0.636024
0.051282, -0.634358
0.064103, -0.633125
0.076923, -0.628960
0.089744, -0.624537
0.102564, -0.617150
0.115385, -0.607006
0.128205, -0.601670
1.012821, -0.674987
1.025641, -0.673913
1.038462, -0.672497
1.051282, -0.671136
1.064103, -0.667881
1.076923, -0.658684
1.089744, -0.645665
1.102564, -0.635840
1.115385, -0.631457
1.128205, -0.625685
1.141026, -0.625425
2.025641, -0.651854
2.038462, -0.651276
2.051282, -0.650708
2.064103, -0.646037
2.076923, -0.643841
2.089744, -0.642228
2.102564, -0.633847
2.115385, -0.632849
3.012821, -0.656457
3.038462, -0.656015
3.051282, -0.653858
3.064103, -0.653470
3.076923, -0.652991
3.089744, -0.651924
3.102564, -0.649024
3.115385, -0.647478
3.128205, -0.647038
3.141026, -0.647001
4.012821, -0.686375
4.025641, -0.684895
4.038462, -0.684346
4.051282, -0.683950
4.064103, -0.682018
4.076923, -0.680984
4.089744, -0.680573
4.102564, -0.679948
4.115385, -0.675353
4.128205, -0.670862
4.141026, -0.660836
6.012821, -0.654966
6.025641, -0.650091
6.038462, -0.645806
6.051282, -0.645567
6.064103, -0.645393
6.089744, -0.644961
6.102564, -0.644336
6.115385, -0.643896
6.128205, -0.639681
6.141026, -0.636523
7.038462, -0.623416
7.051282, -0.621878
7.064103, -0.619608
7.076923, -0.618048
7.089744, -0.615266
7.102564, -0.614168
7.115385, -0.613043
7.141026, -0.609293
7.153846, -0.608848
8.025641, -0.601734
8.051282, -0.601555
8.064103, -0.601109
8.076923, -0.600724
8.089744, -0.600188
8.102564, -0.599927
8.115385, -0.595770
8.128205, -0.594609
9.025641, -0.591262
9.064103, -0.591221
9.076923, -0.590295
10.025641, -0.594587
10.038462, -0.590786
10.051282, -0.588527
10.064103, -0.585385
10.076923, -0.584891
10.115385, -0.584398
10.128205, -0.583717
10.141026, -0.581842
10.153846, -0.580570
11.025641, -0.597011
11.038462, -0.596745
11.051282, -0.596120
11.064103, -0.593574
11.076923, -0.589015
11.089744, -0.587419
11.102564, -0.586093
11.115385, -0.584827
11.128205, -0.584288
12.025641, -0.576231
12.051282, -0.575621
12.064103, -0.573851
12.076923, -0.572208
12.089744, -0.571680
12.115385, -0.571530
12.128205, -0.571323
12.153846, -0.571290
13.038462, -0.589341
13.064103, -0.589042
13.076923, -0.587792
13.089744, -0.587266
13.115385, -0.587194
13.128205, -0.587089
13.141026, -0.585780
13.153846, -0.584407
13.166667, -0.583588
14.051282, -0.589038
14.064103, -0.588622
14.141026, -0.588230
14.153846, -0.582442
15.025641, -0.574128
15.051282, -0.574125
15.102564, -0.574019
15.115385, -0.573782
15.141026, -0.573509
16.064103, -0.569625
16.076923, -0.569202
19.051282, -0.595745
19.076923, -0.595396
20.012821, -0.598851
20.038462, -0.592162
20.076923, -0.589324
20.089744, -0.589288
21.025641, -0.604751
22.012821, -0.595991
22.038462, -0.593906
22.076923, -0.593836
22.115385, -0.593756
22.128205, -0.593469
