0.102564, -0.636520
0.115385, -0.635895
0.128205, -0.632770
0.141026, -0.625895
0.153846, -0.617145
0.166667, -0.608395
0.179487, -0.599645
0.192308, -0.591520
0.205128, -0.580895
0.217949, -0.564020
0.230769, -0.545270
0.243590, -0.527770
0.256410, -0.512145
0.269231, -0.494020
0.282051, -0.472770
0.294872, -0.450895
0.307692, -0.434020
0.320513, -0.417770
0.333333, -0.400270
0.346154, -0.380270
0.358974, -0.366520
0.371795, -0.354645
0.384615, -0.338395
0.397436, -0.326520
0.410256, -0.312145
0.423077, -0.299645
0.435897, -0.290270
0.448718, -0.281520
0.461538, -0.274645
0.474359, -0.268395
0.487179, -0.259645
0.500000, -0.251520
0.512821, -0.239645
0.525641, -0.233395
0.538462, -0.230895
0.551282, -0.225270
0.564103, -0.220270
0.576923, -0.219020
0.589744, -0.214020
0.602564, -0.210270
0.615385, -0.209020
0.628205, -0.207145
0.641026, -0.206520
0.666667, -0.204645
0.679487, -0.204020
0.692308, -0.203395
0.730769, -0.202770
0.756410, -0.202145
0.769231, -0.200895
0.782051, -0.200270
0.794872, -0.199645
1.089744, -0.369470
1.102564, -0.366125
1.115385, -0.361793
1.128205, -0.354645
1.141026, -0.352000
1.153846, -0.348400
1.166667, -0.337293
1.179487, -0.322663
1.192308, -0.313491
1.205128, -0.302887
1.217949, -0.292107
1.230769, -0.285857
1.243590, -0.275492
1.256410, -0.259993
1.269231, -0.247319
1.282051, -0.234252
1.294872, -0.226127
1.307692, -0.212828
1.320513, -0.207828
1.333333, -0.198453
1.346154, -0.190953
1.358974, -0.187127
1.371795, -0.179633
1.384615, -0.173213
1.397436, -0.169463
1.410256, -0.164903
1.423077, -0.158543
1.435897, -0.156043
1.448718, -0.152599
1.461538, -0.148959
1.474359, -0.147709
1.487179, -0.145024
1.500000, -0.144399
1.512821, -0.143149
1.525641, -0.138999
1.538462, -0.137749
1.551282, -0.136499
2.076923, -0.316212
2.089744, -0.315137
2.102564, -0.311110
2.115385, -0.307530
2.128205, -0.299486
2.141026, -0.293663
2.153846, -0.291163
2.166667, -0.278171
2.179487, -0.266883
2.192308, -0.254344
2.205128, -0.248457
2.217949, -0.239970
2.230769, -0.236525
2.243590, -0.225702
2.256410, -0.220780
2.269231, -0.212076
2.282051, -0.203463
2.294872, -0.196392
2.307692, -0.186334
2.320513, -0.178714
2.333333, -0.172243
2.346154, -0.165438
2.358974, -0.161992
2.371795, -0.156181
2.384615, -0.154398
2.397436, -0.152322
2.410256, -0.148892
2.423077, -0.146895
2.435897, -0.142639
2.448718, -0.140505
2.461538, -0.139255
2.474359, -0.136693
2.487179, -0.136068
2.500000, -0.135443
2.512821, -0.133797
2.525641, -0.133172
2.538462, -0.132547
2.564103, -0.131527
2.576923, -0.129135
2.641026, -0.128445
3.076923, -0.390047
3.089744, -0.385351
3.102564, -0.384272
3.115385, -0.378886
3.128205, -0.371527
3.141026, -0.362947
3.153846, -0.352916
3.166667, -0.332857
3.179487, -0.323444
3.192308, -0.313364
3.205128, -0.301831
3.217949, -0.291560
3.230769, -0.269905
3.243590, -0.259831
3.256410, -0.251504
3.269231, -0.239352
3.282051, -0.231585
3.294872, -0.223067
3.307692, -0.211614
3.320513, -0.204025
3.333333, -0.197336
3.346154, -0.195322
3.358974, -0.185904
3.371795, -0.180586
3.384615, -0.166926
3.397436, -0.162644
3.410256, -0.156701
3.423077, -0.155025
3.435897, -0.148338
3.448718, -0.139956
3.461538, -0.139331
3.474359, -0.137183
3.500000, -0.135933
3.512821, -0.135308
3.525641, -0.134683
3.538462, -0.134058
4.051282, -0.409128
4.064103, -0.407621
4.076923, -0.406982
4.089744, -0.406206
4.102564, -0.399368
4.115385, -0.393902
4.128205, -0.385042
4.141026, -0.374770
4.153846, -0.357247
4.166667, -0.343482
4.179487, -0.321812
4.192308, -0.302637
4.205128, -0.284717
4.217949, -0.274147
4.230769, -0.263228
4.243590, -0.257079
4.256410, -0.244404
4.269231, -0.228919
4.282051, -0.224963
4.294872, -0.216021
4.307692, -0.208659
4.320513, -0.205029
4.333333, -0.192796
4.346154, -0.183524
4.358974, -0.176190
4.371795, -0.167743
4.384615, -0.161854
4.397436, -0.155666
4.410256, -0.149114
4.423077, -0.143103
4.435897, -0.142373
4.448718, -0.138224
4.461538, -0.135560
4.474359, -0.133290
4.487179, -0.132144
4.500000, -0.129987
4.512821, -0.127926
4.525641, -0.127301
4.538462, -0.126478
4.551282, -0.125518
5.051282, -0.434383
5.089744, -0.424446
5.102564, -0.415468
5.115385, -0.408568
5.128205, -0.401448
5.141026, -0.385140
5.153846, -0.372507
5.166667, -0.360700
5.179487, -0.344694
5.192308, -0.333489
5.205128, -0.315700
5.217949, -0.292948
5.230769, -0.280528
5.243590, -0.265825
5.256410, -0.254324
5.269231, -0.251921
5.282051, -0.242144
5.294872, -0.226874
5.307692, -0.216971
5.320513, -0.202907
5.333333, -0.192670
5.346154, -0.188677
5.358974, -0.181361
5.371795, -0.172154
5.384615, -0.163805
5.397436, -0.160314
5.410256, -0.153993
5.423077, -0.152172
5.435897, -0.149936
5.448718, -0.146457
5.461538, -0.138108
5.474359, -0.135044
5.487179, -0.130264
5.500000, -0.125017
5.525641, -0.123651
5.538462, -0.119743
5.564103, -0.118377
5.602564, -0.116297
6.076923, -0.395064
6.089744, -0.392059
6.102564, -0.388793
6.115385, -0.386971
6.128205, -0.382361
6.141026, -0.380011
6.153846, -0.370957
6.166667, -0.360854
6.179487, -0.352741
6.192308, -0.344120
6.205128, -0.336482
6.217949, -0.320309
6.230769, -0.309682
6.243590, -0.293553
6.256410, -0.278235
6.269231, -0.260685
6.282051, -0.254927
6.294872, -0.244401
6.307692, -0.228684
6.320513, -0.227140
6.333333, -0.219864
6.346154, -0.209234
6.358974, -0.202247
6.371795, -0.195673
6.384615, -0.191397
6.397436, -0.184857
6.410256, -0.179357
6.423077, -0.169440
6.435897, -0.166214
6.448718, -0.165164
6.461538, -0.161700
6.474359, -0.159454
6.487179, -0.157717
6.500000, -0.153023
6.512821, -0.151506
6.551282, -0.150368
6.564103, -0.147704
6.576923, -0.146353
6.628205, -0.144617
6.679487, -0.142672
6.794872, -0.140767
7.064103, -0.383746
7.076923, -0.379712
7.089744, -0.378591
7.102564, -0.375028
7.115385, -0.367042
7.128205, -0.359203
7.141026, -0.354455
7.153846, -0.351269
