x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0.000625,0.000625,0.000625,0.000625,0.0,0.000625,0.000625,0.000625,0.0012500000000000002,0.0,0.0,0.0,0.001514462306040329,0.00019823960585021094,0.0,0.0018884211974795596,0.00015812776723592663,0.0,0.0,0.0002633658151171978,0.0,0.0,0.0,0.0,0.00014931809427153227,0.0004608901764550961,0.0008050449483429492,0.0003950487226757967,0.0005385131750076471,0.0,0.0,0.0009343625587328778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0018750000000000004,0.0,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0002681684097613301,0.002761796870774367,0.00026834831611431643,0.0,0.002145347278090641,0.0,7.906388361796332e-5,0.0,0.002213788741302973,0.0,0.0,0.0,0.0025493090030860054,0.0018784382128002146,0.0005363368195226602,0.0007022004633248915,0.002503983610289096,0.00012824623276691256,0.0,0.0,0.0018750000000000004,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0003292072688964972,0.0,0.0007115749525616698,0.0012263605002347986,0.0,8.938946992044337e-5,0.00031625553447185326,0.0,0.0019652804117183675,0.0,0.0,0.0,0.0,0.0,0.0,0.0018784382128002146,0.0,0.0,0.0,0.0005363368195226602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0012499999999999998,0.000625,0.000625,0.000625,0.0,0.0015143534369238872,0.00044694734960221686,6.584145377929945e-5,0.0,0.0,0.0,0.00013069181513036365,0.0,0.00031625553447185326,0.0,0.0010176866074176508,7.906388361796329e-5,0.0006584145377929945,0.00033166226228781965,0.0005363368195226602,0.0,0.0,0.0,0.0,0.0,0.000592573084013695,0.0,0.0,0.0004988151286994708,0.002358813045918863,0.00013417415805715816,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016233717652893926,0.0,0.0001316829075585989,0.0003007954798420211,0.001316829075585989,0.0005363368195226602,0.0006584145377929945,0.00013417415805715822,0.0,0.0,0.0,0.0,0.0,0.0013733672574768748,0.0,0.0032799536947713676,0.0011229220833630302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.00015812776723592669,0.0,0.0,0.0,0.0,0.0,0.0016156975681111724,0.000842007549292071,0.0006584145377929945,0.0,0.0,0.00042281182171907987,0.00026816840976133017,0.0009217803529101923,0.0007900974453515934,0.00013417415805715822,0.0,0.0,0.0,0.0,0.0,0.0018435607058203845,6.584145377929945e-5,0.0009217803529101923,0.0002633658151171978,0.00039531941808981655,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.007272108089053681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001316829075585989,0.0,0.00036923133636296485,0.0008279136721116537,0.0,0.0,0.0,0.0,0.0,0.0,0.000765992769009402,0.00017877893984088674,0.0,0.0023153940441804238,0.0006325110689437065,0.0001316829075585989,0.0010534632604687912,0.0,0.0010755247022498522,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0012500000000000002,0.000625,0.000625,0.0,0.0,0.0,0.0014485119831445879,7.906388361796329e-5,0.0,0.0,0.0,0.0,0.0,0.0005534471853257432,0.00031526444204361796,0.0,0.0,0.0,8.938946992044332e-5,0.0,0.0,7.906388361796332e-5,0.0,0.00017877893984088674,0.00031625553447185326,0.003128631447215518,0.00022799468636861768,0.001699882503589858,0.0010961554086017231,0.002530044275774826,0.0008975271849742947,0.0012274974265028982,0.0008045052292839903,0.0002521621623130661,0.0,0.0
0.000625,0.000625,0.000625,0.0,0.0003292072688964972,0.000625,0.000625,0.0,0.0,0.0,8.830336777136726e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031625553447185326,0.002860463037454188,7.906388361796332e-5,0.0,0.0,0.0017981989449849098,0.0,0.0,0.0011068943706514865,0.00031625553447185326,0.00039531941808981655,0.00031625553447185326,0.0034201339400430726,0.0018784382128002146,0.00039531941808981655,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.0009757268239166208,0.0015242731760833792,0.0,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.000677443488376006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037000893593170476,0.0,0.0013408420488066506,6.584145377929945e-5,0.0003575578796817735,0.0,0.003241619228336496,0.0,0.0,0.0011381743683132257,0.0009392191064001073,0.001543507621068879,0.0003197963412737304,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.000625,0.0007701760328112826,0.0,0.0,0.0,0.006574533744800751,0.0,0.0,0.0,0.00013995204456431496,0.00044730716230818933,0.0,0.0,0.0,0.0,0.0,0.0,0.0001316829075585989,0.0,0.0,0.0,0.0,0.0,0.0,0.0003292072688964972,8.938946992044337e-5,0.0007906388361796331,0.00262713354446723,0.0,0.00013417415805715822,0.0025493090030860054,0.00022763487366264515,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.000625,0.0010364097641250686,0.0,0.000625,0.0,0.0,0.0002633658151171978,0.0,0.00014078862028142538,0.0007900974453515934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001316829075585989,0.0,0.0,0.0,0.002139987596217831,0.0,0.00038934144232947933,0.0010534632604687912,0.0024810419977022327,0.0014223680515200927,0.0,0.0005363368195226602,0.0,0.001543507621068879,0.0,0.0,0.0,0.0,0.0,0.0
0.000625,0.000625,0.0006249999999999999,0.0005485463521667581,0.0,6.584145377929945e-5,0.0,0.0,0.0,0.0019752436133789832,0.0,0.0008559388991308928,0.0,0.0,0.00047142393581507593,0.0,0.0019094021595996839,0.00014968255543849787,0.0,0.00015812776723592663,0.0,0.0,0.0,0.0,0.0,0.00118514616802739,0.0,0.0003292072688964972,0.0004238611053272805,0.0005534471853257432,7.906388361796334e-5,0.0018880441736907497,0.00026870812882028895,0.0019957754432628504,0.0,0.0,0.0,0.0,0.0,0.0
