0.012821, -0.626521
0.025641, -0.615816
0.038462, -0.603750
0.051282, -0.586091
0.064103, -0.573577
0.076923, -0.565741
0.089744, -0.545390
0.102564, -0.533708
0.115385, -0.515777
0.128205, -0.500570
0.141026, -0.470396
0.153846, -0.456231
0.166667, -0.435462
0.179487, -0.421056
0.192308, -0.404871
0.205128, -0.385914
0.217949, -0.363784
0.230769, -0.339362
0.243590, -0.314203
0.256410, -0.286704
0.269231, -0.267234
0.282051, -0.258789
0.294872, -0.238677
0.307692, -0.223677
0.320513, -0.218261
0.333333, -0.206386
1.012821, -0.370087
1.025641, -0.337760
1.038462, -0.315503
1.051282, -0.293845
1.064103, -0.279139
1.076923, -0.273008
1.089744, -0.267102
1.102564, -0.261582
1.115385, -0.259635
1.128205, -0.256226
1.141026, -0.254483
1.153846, -0.253153
1.166667, -0.252274
1.179487, -0.250733
1.192308, -0.248049
1.205128, -0.245764
1.217949, -0.241580
1.230769, -0.232420
1.243590, -0.219025
1.256410, -0.203081
1.269231, -0.198111
1.282051, -0.193852
1.294872, -0.191464
1.307692, -0.183690
1.320513, -0.176821
1.333333, -0.171948
1.346154, -0.160918
1.358974, -0.157793
2.012821, -0.300370
2.025641, -0.249953
2.038462, -0.227588
2.051282, -0.209529
2.064103, -0.197362
2.076923, -0.183315
2.089744, -0.179509
2.102564, -0.175711
2.115385, -0.173800
2.128205, -0.173079
2.141026, -0.172426
2.153846, -0.171669
2.166667, -0.170982
2.179487, -0.170519
2.192308, -0.169822
2.205128, -0.168255
2.217949, -0.166785
2.230769, -0.166203
2.243590, -0.165180
2.256410, -0.163635
2.269231, -0.162209
2.282051, -0.161008
2.294872, -0.159757
2.307692, -0.156328
2.320513, -0.155188
2.333333, -0.153926
2.346154, -0.152899
2.358974, -0.152023
2.371795, -0.150996
2.384615, -0.150886
3.012821, -0.368679
3.025641, -0.292664
3.038462, -0.243972
3.051282, -0.214690
3.064103, -0.195540
3.076923, -0.183589
3.089744, -0.171762
3.102564, -0.166574
3.115385, -0.160898
3.128205, -0.159392
3.192308, -0.158340
3.205128, -0.157997
3.217949, -0.157768
4.012821, -0.360809
4.025641, -0.284806
4.038462, -0.248659
4.051282, -0.218944
4.064103, -0.199878
4.076923, -0.194168
4.089744, -0.188590
4.102564, -0.177472
4.115385, -0.171356
4.128205, -0.169223
4.141026, -0.168033
4.153846, -0.165793
4.166667, -0.164487
4.179487, -0.162688
4.192308, -0.162148
4.205128, -0.161051
4.282051, -0.159225
