x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012138868657441127,0.0003641660597232338,0.0006069434328720563,0.0,0.0003641660597232338,0.0008497208060208788,0.0003641660597232338,0.00012138868657441127,0.0003641660597232338,0.0,0.00012138868657441127,0.00024277737314882253,0.0003641660597232338,0.0007283321194464676,0.0033988832240835153,0.0007283321194464676,0.00048555474629764507,0.0003641660597232338,0.0,0.00012138868657441127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00012138868657441127,0.0,0.0,0.0,0.00024277737314882253,0.0,0.0,0.0,0.0,0.0003641660597232338,0.00012138868657441127,0.0007283321194464676,0.00012138868657441127,0.0006069434328720563,0.0006069434328720563,0.00012138868657441127,0.00024277737314882253,0.0008497208060208788,0.0,0.0,0.0009711094925952901,0.0009711094925952901,0.0019422189851905803,0.0007283321194464676,0.0012138868657441126,0.00048555474629764507,0.00048555474629764507,0.0,0.00024277737314882253,0.00024277737314882253,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048555474629764507,0.00012138868657441127,0.0007283321194464676,0.00048555474629764507,0.0003641660597232338,0.00048555474629764507,0.00024277737314882253,0.00048555474629764507,0.00048555474629764507,0.0003641660597232338,0.0003641660597232338,0.001335275552318524,0.0006069434328720563,0.0009711094925952901,0.00012138868657441127,0.00012138868657441127,0.0,0.0,0.0006069434328720563,0.0,0.00048555474629764507,0.00048555474629764507,0.00012138868657441127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00048555474629764507,0.0,0.0,0.0,0.0003641660597232338,0.0008497208060208788,0.0006069434328720563,0.00048555474629764507,0.00048555474629764507,0.0,0.00024277737314882253,0.00012138868657441127,0.00012138868657441127,0.0009711094925952901,0.00024277737314882253,0.0008497208060208788,0.0009711094925952901,0.00048555474629764507,0.0003641660597232338,0.00048555474629764507,0.0,0.0,0.0,0.0003641660597232338,0.0003641660597232338,0.00012138868657441127,0.0003641660597232338,0.0006069434328720563,0.00048555474629764507,0.00048555474629764507,0.0003641660597232338,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024277737314882253,0.0,0.00048555474629764507,0.00024277737314882253,0.0,0.00012138868657441127,0.00012138868657441127,0.00012138868657441127,0.0009711094925952901,0.00024277737314882253,0.0010924981791697013,0.0,0.0012138868657441126,0.0009711094925952901,0.00024277737314882253,0.0003641660597232338,0.0,0.0,0.00012138868657441127,0.0003641660597232338,0.0,0.0009711094925952901,0.00012138868657441127,0.0003641660597232338,0.0010924981791697013,0.00048555474629764507,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024277737314882253,0.0,0.0,0.00024277737314882253,0.00024277737314882253,0.0003641660597232338,0.001335275552318524,0.001335275552318524,0.0012138868657441126,0.0,0.0,0.0025491624180626364,0.0007283321194464676,0.0032774945375091042,0.00048555474629764507,0.0006069434328720563,0.00024277737314882253,0.0007283321194464676,0.0003641660597232338,0.00012138868657441127,0.0007283321194464676,0.0010924981791697013,0.0006069434328720563,0.001335275552318524,0.00024277737314882253,0.0008497208060208788,0.0,0.00012138868657441127,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012138868657441127,0.006069434328720563,0.00012138868657441127,0.00024277737314882253,0.0,0.00012138868657441127,0.0,0.0,0.00012138868657441127,0.00024277737314882253,0.00012138868657441127,0.00048555474629764507,0.00024277737314882253,0.0015780529254673463,0.00024277737314882253,0.0003641660597232338,0.0,0.00048555474629764507,0.0006069434328720563,0.00024277737314882253,0.001820830298616169,0.0003641660597232338,0.0,0.00048555474629764507,0.0012138868657441126,0.001335275552318524,0.0007283321194464676,0.0,0.0010924981791697013,0.00012138868657441127,0.0
0.0,0.0,0.0,0.0,0.00024277737314882253,0.00012138868657441127,0.0,0.0,0.0,0.0,0.0008497208060208788,0.00024277737314882253,0.00012138868657441127,0.00012138868657441127,0.00012138868657441127,0.0,0.00048555474629764507,0.0015780529254673463,0.0003641660597232338,0.0008497208060208788,0.0003641660597232338,0.0003641660597232338,0.0007283321194464676,0.00012138868657441127,0.0003641660597232338,0.00012138868657441127,0.0006069434328720563,0.00048555474629764507,0.0003641660597232338,0.0019422189851905803,0.0010924981791697013,0.0019422189851905803,0.001335275552318524,0.0008497208060208788,0.00024277737314882253,0.0012138868657441126,0.0012138868657441126,0.0008497208060208788,0.0003641660597232338,0.0
0.0,0.0,0.0,0.0,0.0,0.00012138868657441127,0.0007283321194464676,0.0,0.00012138868657441127,0.0,0.0007283321194464676,0.00012138868657441127,0.00012138868657441127,0.00048555474629764507,0.0,0.0,0.00012138868657441127,0.00024277737314882253,0.0003641660597232338,0.0,0.0003641660597232338,0.0014566642388929353,0.00048555474629764507,0.0007283321194464676,0.00048555474629764507,0.00024277737314882253,0.00012138868657441127,0.00012138868657441127,0.0010924981791697013,0.0010924981791697013,0.0003641660597232338,0.0006069434328720563,0.0021849963583394027,0.0010924981791697013,0.0006069434328720563,0.001820830298616169,0.00048555474629764507,0.0,0.0,0.0
0.0,0.0,0.00012138868657441127,0.0,0.0,0.0006069434328720563,0.0,0.0,0.0,0.0,0.0003641660597232338,0.00024277737314882253,0.0014566642388929353,0.0,0.00024277737314882253,0.00024277737314882253,0.00012138868657441127,0.0,0.00012138868657441127,0.00012138868657441127,0.00024277737314882253,0.00024277737314882253,0.0003641660597232338,0.0009711094925952901,0.00012138868657441127,0.0003641660597232338,0.00024277737314882253,0.00024277737314882253,0.0006069434328720563,0.0,0.0003641660597232338,0.0007283321194464676,0.0020636076717649916,0.0008497208060208788,0.001335275552318524,0.0003641660597232338,0.0,0.0,0.0,0.0
